x1,x2,y
+0.710486+0.703712j,-0.860756-0.509017j,-4.754594-1.961003j
-0.241877+0.970307j,+0.931822+0.362916j,+6.728946+5.814246j
+0.663473-0.748200j,+0.616953-0.787000j,+6.926045-8.540599j
-0.217940+0.975962j,+0.348366-0.937358j,+2.133113-4.570981j
-0.995826+0.091270j,+0.782128+0.623118j,+3.269545+5.258751j
-0.994997+0.099907j,-0.996957+0.077956j,-10.960645+0.923366j
+0.836590+0.547829j,-0.232203+0.972667j,+0.652150+9.424826j
-0.987032-0.160526j,-0.723764-0.690048j,-8.751206-6.001959j
-0.987971-0.154642j,-0.821542-0.570148j,-9.536249-5.025108j
+0.997049-0.076766j,+0.990600-0.136794j,+10.915944-1.324649j
-0.838857+0.544352j,-0.760679-0.649129j,-8.602001-3.559974j
-0.212229+0.977220j,+0.756030+0.654537j,+5.411555+8.167953j
-0.113322+0.993558j,-0.378037+0.925790j,-3.364262+10.386999j
+0.968037+0.250806j,+0.999369+0.035520j,+10.899064+1.036576j
-0.132455+0.991189j,-0.349367+0.936986j,-3.192304+10.469454j
-0.610745-0.791827j,-0.353889+0.935287j,-4.663346+5.106818j
+0.943575-0.331159j,-0.497197+0.867638j,-1.146850+5.947626j
+0.961997+0.273059j,-0.256733-0.966482j,+0.832126-6.912680j
+0.573608+0.819130j,+0.906729-0.421714j,+8.974655-0.916324j
+0.729106+0.684401j,+0.532825-0.846226j,+6.449914-4.716602j
-0.946890-0.321557j,-0.317441-0.948278j,-5.380194-8.550898j
-0.196429+0.980518j,+0.123152-0.992388j,+0.395933-4.997548j
+0.210259+0.977646j,+0.345391-0.938459j,+3.393906-4.574734j
-0.532438+0.846469j,-0.529021-0.848609j,-5.829482-4.249462j
-0.699515+0.714618j,-0.814223+0.580553j,-8.612327+6.788275j
-0.007351-0.999973j,+0.707436+0.706778j,+5.637434+2.654302j
-0.959840-0.280547j,+0.018412+0.999830j,-2.732225+7.157003j
-0.999195-0.040104j,+0.148984-0.988840j,-1.805712-8.031030j
-0.751608-0.659610j,+0.728062-0.685511j,+3.569674-7.462920j
+0.891521+0.452979j,+0.595735+0.803181j,+7.440444+7.784385j
-0.009284-0.999957j,-0.576289-0.817246j,-4.638162-9.537841j
-0.502229-0.864735j,+0.855781+0.517339j,+5.339558+1.544507j
+0.195344+0.980735j,+0.574863-0.818250j,+5.184936-3.603793j
-0.907969-0.419036j,-0.673080+0.739569j,-8.108550+4.659447j
-0.290319-0.956930j,-0.446339+0.894864j,-4.441669+4.288123j
+0.132645-0.991164j,+0.062010+0.998076j,+0.894013+5.011113j
+0.955030+0.296508j,-0.189337+0.981912j,+1.350391+8.744822j
-0.890605-0.454778j,+0.997366-0.072531j,+5.307115-1.944580j
+0.809071+0.587711j,+0.672161-0.740405j,+7.804502-4.160104j
-0.165702+0.986176j,+0.930285-0.366839j,+6.945171+0.023819j
+0.180562-0.983564j,+0.356824+0.934172j,+3.396277+4.522683j
+0.449597+0.893232j,+0.063989+0.997951j,+1.860705+10.663299j
-0.931475-0.363805j,+0.993387-0.114817j,+5.152668-2.009949j
+0.168448+0.985711j,+0.400613+0.916248j,+3.710244+10.287112j
-0.339351-0.940660j,+0.956795+0.290764j,+6.636308-0.495870j
-0.507711+0.861528j,-0.601801+0.798646j,-6.337539+8.973752j
+0.869070+0.494689j,+0.953273+0.302111j,+10.233392+3.900956j
-0.793771-0.608217j,-0.517989-0.855387j,-6.525228-8.667747j
+0.719433-0.694562j,+0.022998-0.999736j,+2.342285-10.081569j
-0.992567-0.121696j,+0.601497+0.798875j,+1.834272+6.025913j
-0.731719+0.681607j,-0.993036+0.117809j,-10.139446+2.987296j
+0.271036-0.962569j,+0.830394-0.557176j,+7.456263-7.345117j
-0.999994-0.003473j,+0.971130+0.238552j,+4.769056+1.897995j
+0.850783-0.525517j,+0.905018-0.425373j,+9.792496-4.979531j
+0.920460+0.390837j,+0.680418+0.732824j,+8.204726+7.035102j
-0.959745+0.280874j,+0.764434+0.644702j,+3.236241+6.000234j
+0.437810+0.899068j,-0.863909+0.503647j,-5.597847+6.726381j
+0.993679-0.112257j,+0.488016+0.872835j,+6.885164+6.645909j
+0.765329+0.643639j,+0.609261-0.792970j,+7.170077-4.412840j
-0.997984+0.063471j,-0.465530-0.885032j,-6.718188-6.889844j
-0.831240+0.555914j,-0.997633+0.068764j,-10.474784+2.217855j
+0.654086+0.756420j,-0.972925-0.231121j,-5.821143+0.420296j
+0.112358+0.993668j,-0.502625-0.864505j,-3.683922-3.935035j
+0.797995+0.602664j,+0.779401+0.626525j,+8.629195+6.820192j
-0.928800+0.370580j,-0.804346-0.594161j,-9.221169-3.641548j
-0.994413+0.105563j,+0.937026-0.349260j,+4.512968-2.477392j
-0.068827-0.997629j,-0.193693-0.981062j,-1.756024-10.841384j
-0.890485-0.455013j,-0.971782-0.235879j,-10.445714-3.252071j
-0.205147+0.978731j,+0.909967-0.414681j,+6.664293-0.381255j
+0.978307-0.207161j,+0.785427-0.618955j,+9.218335-5.573119j
-0.831256+0.555890j,+0.939388+0.342855j,+5.021340+4.410507j
-0.392164-0.919896j,+0.990811+0.135251j,+6.750000-1.677679j
-0.984572-0.174980j,-0.994957-0.100301j,-10.913373-1.327346j
+0.740118-0.672477j,+0.858297+0.513154j,+9.086728+2.087801j
+0.998630-0.052321j,+0.957006+0.290067j,+10.651942+2.163572j
+0.790038+0.613057j,+0.873411-0.486984j,+9.357401-2.056703j
-0.584663+0.811276j,+0.715705+0.698403j,+3.971650+8.021050j
+0.546527-0.837441j,-0.984884-0.173213j,-6.239494-3.898025j
-0.263112-0.964765j,-0.992817+0.119644j,-8.731871-1.937142j
-0.895308-0.445449j,+0.367350+0.930083j,+0.252879+6.104316j
-0.706530+0.707683j,+0.729264-0.684233j,+3.714520-3.350812j
-0.748635-0.662983j,-0.980976+0.194131j,-10.093709-0.435901j
+0.179256-0.983802j,+0.040702+0.999171j,+0.863383+5.041964j
+0.879148+0.476549j,+0.976768-0.214299j,+10.451589-0.284747j
+0.663414+0.748253j,+0.727058+0.686576j,+7.806706+7.737366j
-0.973293+0.229564j,+0.548245-0.836318j,+1.466078-6.001850j
-0.661547+0.749904j,+0.966317-0.257353j,+5.745900+0.190887j
-0.999856+0.016989j,-0.992369-0.123301j,-10.938522-0.935441j
+0.623393+0.781909j,-0.512348+0.858778j,-2.228605+9.215949j
+0.812281+0.583266j,+0.006479+0.999979j,+2.488674+9.749629j
+0.298130-0.954525j,+0.570084-0.821586j,+5.455066-9.436264j
-0.853322+0.521385j,-0.995783+0.091737j,-10.526231+2.298051j
-0.290534-0.956865j,+0.956094+0.293059j,+6.777154-0.526124j
+0.428520-0.903532j,+0.377032+0.926200j,+4.301818+4.699004j
+0.806046-0.591853j,+0.517612+0.855615j,+6.559033+5.069365j
-0.999974+0.007175j,-0.981680+0.190537j,-10.853363+1.545821j
-0.986424+0.164221j,+0.924118+0.382106j,+4.433677+3.549510j
+0.990901+0.134596j,+0.701635-0.712536j,+8.585784-5.296503j
+0.532364+0.846515j,+0.997311-0.073279j,+9.575585+1.953311j
-0.054000+0.998541j,+0.406755+0.913537j,+3.092037+10.303923j
+0.476825-0.878998j,+0.562047-0.827105j,+5.926850-9.253838j
-0.585001-0.811033j,+0.527079-0.849816j,+2.461633-9.231627j
+0.466362+0.884594j,-0.863720+0.503972j,-5.510672+6.685562j
+0.168319-0.985733j,-0.924614+0.380906j,-6.891956+0.090048j
-0.366586-0.930384j,-0.737461+0.675390j,-6.999447+2.611966j
+0.584435-0.811441j,+0.912055-0.410067j,+9.049747-5.714860j
+0.323656-0.946175j,-0.223191+0.974775j,-0.814563+4.959673j
+0.794258-0.607581j,-0.682555+0.730834j,-3.077666+4.023932j
+0.940658-0.339357j,-0.445951+0.895057j,-0.745634+6.142388j
-0.923370+0.383912j,-0.413040-0.910713j,-6.074431-6.133967j
-0.538586-0.842571j,-0.850385-0.526161j,-8.418838-6.736998j
+0.072092+0.997398j,+0.096265+0.995356j,+0.986398+10.955040j
-0.652387-0.757886j,+0.326127+0.945326j,+0.651859+5.288948j
+0.757490+0.652847j,+0.806481-0.591260j,+8.724319-2.771537j
+0.771993+0.635632j,+0.037432-0.999299j,+2.615435-6.087499j
+0.898628-0.438711j,-0.999972-0.007445j,-5.303893-1.375696j
-0.669144+0.743133j,+0.931585-0.363524j,+5.445247-0.678794j
+0.960751-0.277413j,+0.997243+0.074206j,+10.860195-0.238592j
-0.318393+0.947959j,+0.498042+0.867153j,+3.029154+9.781100j
-0.520641-0.853775j,-0.978566-0.205934j,-9.390452-4.208796j
-0.744800-0.667288j,-0.713879+0.700270j,-7.945428+3.600293j
-0.364216-0.931315j,+0.991599+0.129351j,+6.840144-1.759134j
+0.962937+0.269726j,+0.411562+0.911382j,+6.181309+8.100232j
+0.859724-0.510759j,+0.122914+0.992417j,+3.562482+6.407061j
-0.965595-0.260050j,-0.241418+0.970421j,-4.828127+6.983221j
+0.217714+0.976013j,-0.380305+0.924861j,-2.389297+10.326928j
+0.746460-0.665430j,+0.998984-0.045070j,+10.231250-2.356854j
-0.291452+0.956586j,+0.746025-0.665918j,+5.093842-2.457590j
-0.021859-0.999761j,-0.652838-0.757497j,-5.288284-9.059262j
-0.314957-0.949106j,+0.664719-0.747094j,+4.372880-8.824066j
+0.979767-0.200142j,-0.915236+0.402917j,-4.382591+2.622912j
+0.999507-0.031405j,+0.995534-0.094402j,+10.962794-0.849429j
-0.782979+0.622049j,-0.984164+0.177261j,-10.222247+3.284233j
+0.221588-0.975140j,-0.073034+0.997329j,+0.080491+5.053215j
+0.643740+0.765244j,+0.233983-0.972241j,+3.803088-5.482193j
+0.212602+0.977139j,-0.999727+0.023350j,-7.360012+3.118215j
+0.166949+0.985965j,+0.957339-0.288968j,+8.159557+0.646150j
+0.754923-0.655813j,-0.883387+0.468645j,-4.802325+1.781716j
+0.998568-0.053491j,-0.598285+0.801283j,-1.790575+6.249795j
+0.359943+0.932974j,-0.717863-0.696184j,-4.663074-2.770552j
+0.907018-0.421091j,-0.280559+0.959837j,+0.476583+6.415421j
+0.504671-0.863312j,-0.163816+0.986491j,+0.203488+5.301993j
+0.045345-0.998971j,-0.317697+0.948192j,-2.405538+4.588625j
+0.938747+0.344608j,+0.768283-0.640111j,+8.962501-4.087062j
+0.734636+0.678462j,+0.977822-0.209437j,+10.026485+0.359890j
-0.059876+0.998206j,-0.888011-0.459822j,-7.283715-0.683960j
+0.456554-0.889696j,+0.688451+0.725283j,+6.877266+3.133178j
-0.921421+0.388565j,-0.891413-0.453192j,-9.895567-2.459844j
+0.264004-0.964522j,+0.368785-0.929515j,+3.742289-10.329683j
+0.461212-0.887290j,+0.964537-0.263948j,+9.099932-4.773453j
-0.199013-0.979997j,+0.981676+0.190556j,+7.256373-1.415540j
+0.219731+0.975561j,-0.991817-0.127665j,-7.275347+1.905363j
+0.955945-0.293546j,+0.949708-0.313136j,+10.465500-3.385729j
+0.076415-0.997076j,-0.904282-0.426936j,-7.005007-6.406719j
+0.696320+0.717731j,-0.987411+0.158177j,-5.810326+3.418607j
-0.425549+0.904935j,-0.561826-0.827256j,-5.771253-3.903240j
-0.938659+0.344847j,-0.896060-0.443932j,-9.984460-2.516919j
-0.954492+0.298235j,+0.747221-0.664576j,+3.114291-4.421899j
+0.083414-0.996515j,-0.033319-0.999445j,-0.016314-10.985103j
-0.828652-0.559764j,-0.762485-0.647006j,-8.585838-6.855337j
-0.222515-0.974929j,+0.271370+0.962475j,+1.503416+4.775013j
+0.986649+0.162859j,+0.132025+0.991246j,+4.016144+8.418549j
-0.506027-0.862518j,+0.376860-0.926270j,+1.496800-9.997715j
-0.977670-0.210144j,+0.951596-0.307352j,+4.679754-3.089251j
+0.746679+0.665185j,-0.646171-0.763192j,-2.929334-4.109985j
+0.475716+0.879599j,-0.426477-0.904498j,-1.984669-4.597190j
-0.202494-0.979283j,+0.940094-0.340916j,+6.913266-5.665181j
+0.919076-0.394080j,+0.516666-0.856187j,+6.890553-8.031738j
+0.198208+0.980160j,-0.667071+0.744994j,-4.741944+8.900435j
-0.086536-0.996249j,+0.997623+0.068904j,+7.721380-2.437518j
+0.422728+0.906257j,+0.665847+0.746088j,+6.594961+8.687476j
-0.504088-0.863652j,+0.847277+0.531152j,+5.265950+1.658257j
-0.743579+0.668648j,+0.966071+0.258275j,+5.497836+4.072143j
+0.237927+0.971283j,-0.979541-0.201244j,-7.122548+1.303895j
-0.947347+0.320208j,-0.727967-0.685612j,-8.665779-4.524274j
-0.745793-0.666178j,+0.066579-0.997781j,-1.704743-9.980783j
-0.909774-0.415103j,-0.178240-0.983987j,-4.155242-9.117206j
-0.575132+0.818061j,+0.727868+0.685717j,+4.097548+7.939920j
+0.921698-0.387909j,+0.632593+0.774485j,+7.825835+5.032150j
-0.076899-0.997039j,+0.813732+0.581240j,+6.279162+1.658803j
-0.873873+0.486155j,+0.223638-0.974672j,-0.832516-6.338914j
+0.363750+0.931497j,+0.345228-0.938519j,+3.853076-4.713660j
+0.490357+0.871522j,+0.735790-0.677210j,+7.357390-2.803116j
+0.554449+0.832218j,+0.232338+0.972635j,+3.522050+10.277735j
-0.504792-0.863241j,+0.805404-0.592726j,+4.928860-7.331529j
-0.740940-0.671571j,-0.492065-0.870559j,-6.159340-8.979181j
+0.427807+0.903870j,-0.996463+0.084029j,-6.688287+3.383842j
+0.978624+0.205659j,-0.580956+0.813935j,-1.711774+7.128460j
-0.819037+0.573741j,+0.383956+0.923351j,+0.614536+9.108034j
+0.247086+0.968993j,+0.997098+0.076134j,+8.718040+3.516056j
-0.995944-0.089975j,-0.644016+0.765012j,-8.139964+5.850166j
-0.117286+0.993098j,-0.473545-0.880770j,-4.140218-4.066863j
+0.710159-0.704041j,+0.963351-0.268245j,+9.837283-4.258083j
+0.999878-0.015598j,-0.660437-0.750881j,-2.283864-6.053842j
+0.839630-0.543158j,-0.723835+0.689973j,-3.271787+3.890312j
-0.511623-0.859210j,-0.937818-0.347129j,-9.037409-5.354659j
+0.428173+0.903697j,-0.638537+0.769591j,-3.823777+8.867818j
-0.462424+0.886659j,+0.837249+0.546821j,+5.310723+7.034545j
-0.833842-0.552003j,+0.004254-0.999991j,-2.467491-9.655936j
-0.901502-0.432776j,+0.374094+0.927391j,+0.288245+6.120800j
-0.852370+0.522940j,+0.820564-0.571554j,+4.007405-3.003615j
-0.232529+0.972590j,-0.983310+0.181938j,-8.564067+4.373269j
-0.522367-0.852721j,-0.294346+0.955699j,-3.921867+5.087429j
+0.982042+0.188665j,-0.917692+0.397293j,-4.395410+3.744338j
-0.603475+0.797382j,-0.829458+0.558569j,-8.446090+6.860697j
-0.748538+0.663092j,-0.264635-0.964349j,-4.362691-5.725513j
-0.008336-0.999965j,+0.343906-0.939004j,+2.726235-10.511930j
-0.424206+0.905566j,-0.472057+0.881568j,-5.049078+9.769239j
+0.303222+0.952920j,+0.675858-0.737032j,+6.316525-3.037498j
-0.405850-0.913940j,-0.467997+0.883730j,-4.961527+4.328020j
+0.117847-0.993032j,+0.964609+0.263685j,+8.070412-0.869616j
+0.892349-0.451347j,+0.848996-0.528399j,+9.469018-5.581228j
+0.034386+0.999409j,-0.956450+0.291897j,-7.548440+5.333400j
+0.743141+0.669135j,+0.636124-0.771587j,+7.318412-4.165294j
+0.391753+0.920070j,+0.732407+0.680867j,+7.034519+8.207144j
-0.745185-0.666858j,-0.620670-0.784072j,-7.200914-8.273149j
+0.982970-0.183768j,+0.950674+0.310193j,+10.554298+1.930241j
-0.972830+0.231520j,+0.935734-0.352706j,+4.567382-2.127090j
-0.990908+0.134543j,+0.994431+0.105387j,+4.982727+1.246723j
+0.796902+0.604108j,+0.959528+0.281613j,+10.066931+4.065231j
+0.894917-0.446233j,-0.033606+0.999435j,+2.415900+6.656782j
+0.448646-0.893709j,-0.109867-0.993946j,+0.467003-10.632699j
+0.973348-0.229332j,-0.998930-0.046248j,-5.071395-1.057980j
-0.996768-0.080330j,+0.286871+0.957969j,-0.695340+7.422766j
+0.781735-0.623610j,+0.029594-0.999562j,+2.581957-9.867328j
+0.957931-0.286997j,+0.829817-0.558036j,+9.512327-5.325282j
+0.899083-0.437778j,+0.936157+0.351581j,+10.186510+1.499315j
+0.039690-0.999212j,+0.260766-0.965402j,+2.205200-10.720852j
-0.050590+0.998720j,-0.023441-0.999725j,-0.339301-5.001643j
-0.039695+0.999212j,-0.754508-0.656291j,-6.155150-2.252689j
+0.114715-0.993398j,-0.114110-0.993468j,-0.568733-10.927941j
+0.030505-0.999535j,+0.971847+0.235613j,+7.866291-1.113702j
-0.564814+0.825218j,-0.018642-0.999826j,-1.843576-5.522955j
-0.680548+0.732704j,+0.306176+0.951975j,+0.407761+9.813912j
-0.303901-0.952704j,+0.160944-0.986963j,+0.375852-10.753819j
-0.530333-0.847789j,-0.865073-0.501645j,-8.511588-6.556529j
-0.034344+0.999410j,+0.704358-0.709845j,+5.531832-2.680529j
+0.433809-0.901005j,+0.994506-0.104683j,+9.257473-3.540481j
+0.440708+0.897650j,+0.997369+0.072495j,+9.301075+3.272907j
-0.879500+0.475899j,-0.757732+0.652566j,-8.700353+6.648227j
-0.047924+0.998851j,-0.188993-0.981978j,-1.655719-4.859274j
+0.945687-0.325077j,-0.706559-0.707654j,-2.815409-6.636465j
-0.250896+0.968014j,+0.846507-0.532378j,+6.019367-1.354981j
-0.265917+0.963996j,+0.691444-0.722430j,+4.733803-2.887450j
+0.992075-0.125646j,-0.938262-0.345926j,-4.529870-3.144342j
-0.501447-0.865189j,-0.089162-0.996017j,-2.217640-10.563703j
-0.524558+0.851375j,+0.041610+0.999134j,-1.240792+10.547195j
+0.956731-0.290975j,+0.789959+0.613159j,+9.189867+4.032349j
+0.105267+0.994444j,-0.397338-0.917672j,-2.862904-4.358046j
-0.524588-0.851356j,-0.238599+0.971118j,-3.482559+5.214877j
+0.813751-0.581214j,+0.219122+0.975697j,+4.194231+6.061937j
-0.264913+0.964272j,-0.952083+0.305840j,-8.411403+5.339535j
+0.062334-0.998055j,+0.999282+0.037893j,+8.181256-2.691022j
-0.422599+0.906317j,-0.925318-0.379191j,-8.670342-0.314581j
+0.066364-0.997795j,-0.775939-0.630808j,-6.008419-8.039852j
-0.499620+0.866245j,-0.971602+0.236621j,-9.271676+4.491704j
+0.995824+0.091291j,-0.325056-0.945695j,+0.387023-7.291685j
+0.773564-0.633719j,+0.950205+0.311625j,+9.922331+0.591846j
-0.297967-0.954576j,+0.708315-0.705896j,+4.772622-8.510898j
+0.926948-0.375189j,-0.999865+0.016450j,-5.218072-0.993970j
+0.952256+0.305301j,-0.309394-0.950934j,+0.381612-6.691567j
+0.067202-0.997739j,+0.317712+0.948187j,+2.743298+4.592281j
+0.998358-0.057279j,-0.876635-0.481157j,-4.018002-4.021091j
-0.245362+0.969431j,-0.400040-0.916498j,-3.936407-4.423687j
-0.805478+0.592626j,+0.987602+0.156976j,+5.484387+3.033683j
-0.851838-0.523805j,+0.992658+0.120954j,+5.385751-0.603786j
-0.047308+0.998880j,-0.987054+0.160387j,-8.038357+4.279736j
-0.679904+0.733301j,+0.040062-0.999197j,-1.719216-5.793674j
+0.997083+0.076319j,-0.930560-0.366140j,-4.453227-2.700164j
-0.001902+0.999998j,-0.197128+0.980378j,-1.582730+10.843017j
+0.095353-0.995444j,+0.036900-0.999319j,+0.581259-10.980882j
+0.998590+0.053085j,+0.975811+0.218616j,+10.802258+1.908183j
+0.774809+0.632195j,+0.479700-0.877432j,+6.162032-5.122873j
-0.414246-0.910165j,-0.209862-0.977731j,-2.921631-10.552344j
+0.029156-0.999575j,-0.841765-0.539844j,-6.646650-7.317479j
-0.948949+0.315429j,+0.621438-0.783463j,+2.124658-5.321418j
-0.986811+0.161875j,+0.248791+0.968557j,-0.970107+8.234082j
-0.982990-0.183661j,-0.076667+0.997057j,-3.562307+7.425472j
+0.980252-0.197754j,+0.816546+0.577281j,+9.473120+4.024984j
-0.882216-0.470844j,+0.822810-0.568317j,+3.935831-5.959066j
+0.945648+0.325191j,+0.815277+0.579072j,+9.359158+5.608147j
+0.881435+0.472305j,-0.627029+0.778996j,-2.371923+7.648886j
+0.797461-0.603371j,-0.019542+0.999809j,+2.236050+6.188360j
-0.727324+0.686294j,+0.800021+0.599972j,+4.218193+6.858660j
+0.435590+0.900145j,+0.339239-0.940700j,+4.020683-4.825166j
+0.995509+0.094662j,-0.232248-0.972657j,+1.128548-7.497268j
-0.992369+0.123305j,-0.264575+0.964365j,-5.093708+8.084835j
+0.167124-0.985936j,-0.167566-0.985861j,-0.839160-10.844694j
-0.640026+0.768354j,+0.749479-0.662028j,+4.075758-2.991162j
-0.660489-0.750836j,+0.645810-0.763498j,+3.185014-8.360494j
+0.983734-0.179632j,-0.593738+0.804658j,-1.798706+5.898368j
+0.999993+0.003617j,-0.614074-0.789248j,-1.912612-6.303136j
+0.717226+0.696840j,+0.707441+0.706773j,+7.811203+7.744704j
+0.999830+0.018425j,-0.780217+0.625509j,-3.242244+5.059347j
+0.424378+0.905485j,+0.029731-0.999558j,+1.510986-5.280008j
+0.206144+0.978522j,+0.418827-0.908066j,+3.969051-4.328962j
-0.830306+0.557308j,-0.486606-0.873622j,-6.383766-5.317048j
+0.205760-0.978602j,-0.448959+0.893552j,-2.974394+4.212611j
-0.745861+0.666101j,+0.895869+0.444319j,+4.929364+5.552857j
-0.949747-0.313018j,-0.999799+0.020059j,-10.847632-0.778586j
+0.938006+0.346619j,-0.778499+0.627646j,-3.413974+6.061023j
+0.991356-0.131199j,-0.989696+0.143187j,-4.943497+0.751900j
+0.329513+0.944151j,+0.974014+0.226488j,+8.780652+4.644357j
+0.375112+0.926979j,-0.599661+0.800254j,-3.671952+9.182971j
+0.538687-0.842506j,-0.692671-0.721253j,-3.925310-8.297544j
-0.227325+0.973819j,+0.060486+0.998169j,-0.198086+10.906809j
-0.583508+0.812107j,+0.220777-0.975324j,+0.015693-5.366272j
+0.375198-0.926945j,+0.277623+0.960690j,+3.346580+4.904686j
+0.138322+0.990387j,+0.859593+0.510980j,+7.291709+7.059000j
-0.148381-0.988930j,-0.762342+0.647175j,-6.543874+2.210608j
+0.920444-0.390875j,-0.991995+0.126274j,-5.174632-0.162436j
-0.940755-0.339088j,+0.999866-0.016358j,+5.176666-1.148129j
+0.991022+0.133698j,-0.971287-0.237912j,-4.797226-1.502205j
-0.953603-0.301068j,+0.985349-0.170550j,+5.021984-2.267607j
-0.141721-0.989907j,-0.999983+0.005776j,-8.425030-2.923511j
-0.978783-0.204900j,+0.881253-0.472645j,+4.113675-4.395857j
-0.006262+0.999980j,-0.996444+0.084257j,-7.990340+3.673996j
-0.589506-0.807764j,-0.684886+0.728650j,-7.247605+3.405910j
-0.880065-0.474854j,+0.704980-0.709227j,+2.999648-7.098378j
+0.959023-0.283327j,+0.961488+0.274846j,+10.568977+1.348786j
-0.100483+0.994939j,-0.993271-0.115812j,-8.247618+2.058317j
-0.379522+0.925183j,-0.448330-0.893868j,-4.725205-4.375396j
+0.683118+0.730308j,-0.773511+0.633783j,-4.138735+7.261187j
+0.189547+0.981872j,-0.949522-0.313702j,-7.027531+0.436003j
-0.269671-0.962952j,-0.577147-0.816641j,-5.426187-9.421981j
-0.419252-0.907870j,-0.871417-0.490544j,-8.229090-6.647958j
-0.897493-0.441029j,-0.976816-0.214079j,-10.507009-3.035720j
+0.948918-0.315523j,+0.276892-0.960901j,+5.061888-8.633778j
-0.983711-0.179758j,-0.999919-0.012751j,-10.950482-0.641279j
-0.414320-0.910131j,-0.317110+0.948389j,-3.779843+4.856716j
-0.999984-0.005709j,+0.713860-0.700289j,+2.710925-5.619437j
-0.507568-0.861611j,-0.277254+0.960797j,-3.740734+5.101540j
+0.608116+0.793849j,+0.503220+0.864158j,+5.850107+9.294812j
+0.126948+0.991909j,+0.646148+0.763212j,+5.550028+9.081425j
-0.402291-0.915512j,-0.362018+0.932171j,-4.103019+4.710833j
-0.067961+0.997688j,+0.993356-0.115082j,+7.742966+2.072410j
-0.233254+0.972416j,-0.918369-0.395725j,-8.046715-0.248553j
+0.656818+0.754049j,-0.329616-0.944115j,-0.666470-5.290775j
+0.984486+0.175466j,+0.303828-0.952727j,+5.384080-7.095418j
+0.212229+0.977220j,+0.273736-0.961805j,+2.826577-4.762778j
-0.179315+0.983792j,+0.988917-0.148466j,+7.373394+1.763645j
-0.447640-0.894214j,-0.906171-0.422912j,-8.592288-6.065934j
+0.226917+0.973914j,+0.306498-0.951871j,+3.132734-4.693228j
+0.924568+0.381016j,-0.860119-0.510094j,-4.107246-2.937700j
-0.002302+0.999997j,-0.348766+0.937210j,-2.797034+10.497671j
-0.897100+0.441827j,-0.925451+0.378867j,-10.094909+4.356419j
-0.595164+0.803605j,+0.874090+0.485764j,+5.207230+6.296924j
-0.909929-0.414765j,+0.870682-0.491846j,+4.235671-5.179065j
-0.195346+0.980734j,-0.962662+0.270706j,-8.287332+5.107855j
+0.773539+0.633749j,+0.767352-0.641226j,+8.459433-3.228561j
-0.959284+0.282444j,+0.442440+0.896798j,+0.661672+8.021715j
-0.271113-0.962548j,-0.948047-0.318132j,-8.397711-5.432696j
-0.966795+0.255552j,+0.676458+0.736481j,+2.511276+6.658509j
+0.837997-0.545675j,-0.845078+0.534644j,-4.246631+2.640123j
-0.725999-0.687696j,+0.955871-0.293786j,+5.468972-4.413376j
+0.927674+0.373392j,-0.993135+0.116972j,-5.162060+2.055955j
-0.185626-0.982620j,+0.685025-0.728520j,+4.923318-8.776022j
+0.846021+0.533149j,+0.992937+0.118647j,+10.481557+2.548619j
-0.796474-0.604672j,-0.245126-0.969491j,-4.350433-9.569947j
+0.973449+0.228902j,+0.661844+0.749641j,+8.215102+6.683838j
+0.774747+0.632272j,-0.570713-0.821150j,-2.241464-4.672382j
