V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,R2
2.72364+j2.39219,4.3775+j1.39918,4.82205-j0.113287,4.46042-j1.27472,3.83176-j1.95058,3.20614-j2.27802,2.6694-j2.39862,2.23204-j2.40561,1.8813-j2.35318,1.60032-j2.27157,3999.6
2.07545+j2.79145,4.40558+j2.50498,5.76513+j0.611047,5.51502-j1.31778,4.56243-j2.40473,3.61252-j2.83025,2.85636-j2.91435,2.28783-j2.84668,1.86282-j2.71844,1.54153-j2.57111,2587.2
2.45722+j2.60297,4.44469+j1.84987,5.21088+j0.139288,4.86609-j1.30225,4.11798-j2.12506,3.37331-j2.49223,2.75248-j2.60326,2.26234-j2.58438,1.88021-j2.50386,1.58128-j2.39694,3234
2.81469+j2.29867,4.33547+j1.24319,4.68423-j0.19016,4.32339-j1.26231,3.73349-j1.89167,3.14634-j2.20523,2.63774-j2.32776,2.21878-j2.34253,1.87946-j2.29912,1.60531-j2.22598,4393.2
2.83455+j2.2764,4.32483+j1.20881,4.65354-j0.206445,4.29328-j1.25937,3.71178-j1.87873,3.13297-j2.18921,2.63052-j2.31207,2.21565-j2.32848,1.87889-j2.28703,1.60629-j2.21574,4494
2.66288+j2.44769,4.39983+j1.50228,4.91205-j0.0596819,4.55162-j1.28211,3.89672-j1.9898,3.24499-j2.32636,2.68943-j2.44531,2.23997-j2.44683,1.88187-j2.38826,1.59655-j2.30098,3784.8
2.60073+j2.49955,4.41828+j1.60736,5.00304-j0.00261429,4.64538-j1.28898,3.96311-j2.03011,3.28414-j2.37594,2.70919-j2.49289,2.24742-j2.48858,1.88193-j2.42357,1.59235-j2.33045,3594
2.83432+j2.27666,4.32496+j1.20921,4.6539-j0.206258,4.29364-j1.25941,3.71203-j1.87887,3.13313-j2.18939,2.63061-j2.31226,2.21569-j2.32864,1.87889-j2.28716,1.60628-j2.21586,4492.8
2.31143+j2.68828,4.44884+j2.09776,5.42129+j0.300926,5.10058-j1.3119,4.28037-j2.226,3.46357-j2.61507,2.79385-j2.71797,2.27447-j2.68242,1.87584-j2.58496,1.56799-j2.46335,2947.2
2.61918+j2.48464,4.41326+j1.57619,4.97611-j0.0198091,4.61746-j1.28701,3.94338-j2.01811,3.27257-j2.36119,2.70339-j2.47877,2.24528-j2.47621,1.88196-j2.41314,1.59364-j2.32176,3648
2.19395+j2.74462,4.43528+j2.29948,5.59174+j0.446848,5.30046-j1.31651,4.41717-j2.31214,3.53706-j2.71917,2.82561-j2.8137,2.28211-j2.76305,1.87032-j2.65086,1.55561-j2.5168,2755.2
2.26003+j2.71421,4.4448+j2.18578,5.49572+j0.362885,5.18665-j1.3143,4.33947-j2.26308,3.4956-j2.65996,2.80791-j2.75943,2.27805-j2.71746,1.87365-j2.61369,1.56277-j2.48671,2859.6
2.8598+j2.24698,4.31049+j1.16484,4.61411-j0.226944,4.2548-j1.25551,3.68398-j1.86218,3.11575-j2.16871,2.62116-j2.29196,2.21152-j2.31042,1.87807-j2.27144,1.60749-j2.20251,4632
1.99247+j2.8187,4.37467+j2.65007,5.88754+j0.73788,5.67472-j1.31624,4.66952-j2.47374,3.6665-j2.91247,2.87715-j2.98788,2.29055-j2.90705,1.85631-j2.76674,1.53056-j2.60964,2481.6
2.37389+j2.65395,4.44987+j1.99127,5.33108+j0.229265,4.99853-j1.30826,4.20996-j2.18206,3.42484-j2.5617,2.77641-j2.66837,2.26963-j2.64021,1.87804-j2.55019,1.57394-j2.43496,3062.4
2.70293+j2.41167,4.3856+j1.43438,4.85287-j0.0952453,4.49147-j1.27732,3.85392-j1.96394,3.21946-j2.2945,2.67631-j2.41457,2.23482-j2.41972,1.88155-j2.3652,1.59907-j2.28168,3922.8
2.55016+j2.53843,4.43013+j1.69274,5.07651+j0.045664,4.72231-j1.29407,4.01732-j2.0632,3.3157-j2.41654,2.72478-j2.53162,2.25303-j2.52236,1.88162-j2.45201,1.58867-j2.35408,3456
2.83317+j2.27797,4.3256+j1.2112,4.65568-j0.20532,4.29538-j1.25958,3.7133-j1.87963,3.1339-j2.19032,2.63103-j2.31317,2.21587-j2.32945,1.87893-j2.28787,1.60623-j2.21646,4486.8
2.46048+j2.60085,4.44434+j1.84434,5.20617+j0.135885,4.86098-j1.30199,4.11442-j2.12286,3.37129-j2.48955,2.75153-j2.60072,2.26203-j2.5822,1.88028-j2.50205,1.58155-j2.39544,3241.2
2.79224+j2.32301,4.34684+j1.28188,4.71863-j0.171547,4.35731-j1.26553,3.75789-j1.90625,3.16131-j2.22326,2.64575-j2.34538,2.22222-j2.35827,1.88003-j2.31266,1.60415-j2.23743,4286.4
2.71082+j2.40432,4.38257+j1.42097,4.84114-j0.102148,4.47964-j1.27634,3.84549-j1.95885,3.21439-j2.28822,2.67369-j2.4085,2.23376-j2.41435,1.88146-j2.36063,1.59955-j2.27783,3951.6
2.82217+j2.29038,4.33153+j1.23027,4.67271-j0.196307,4.31207-j1.26122,3.72533-j1.88681,3.14132-j2.1992,2.63504-j2.32187,2.21762-j2.33725,1.87926-j2.29459,1.60568-j2.22214,4430.4
2.80854+j2.30543,4.33866+j1.25381,4.69369-j0.185079,4.3327-j1.26321,3.74019-j1.89567,3.15046-j2.21018,2.63995-j2.33261,2.21974-j2.34685,1.87963-j2.30285,1.605-j2.22914,4363.2
2.74835+j2.36811,4.36713+j1.35705,4.78505-j0.134536,4.42332-j1.27152,3.80524-j1.93463,3.19012-j2.25833,2.66102-j2.37953,2.22861-j2.38867,1.88093-j2.33871,1.60175-j2.25941,4096.8
2.87316+j2.23088,4.30252+j1.14143,4.59303-j0.237704,4.23432-j1.25339,3.66915-j1.85338,3.10653-j2.1578,2.61611-j2.28123,2.20926-j2.30077,1.87758-j2.26309,1.60809-j2.19542,4710
2.64079+j2.46666,4.40689+j1.53966,4.94449-j0.0396719,4.58487-j1.28463,3.9203-j2.00409,3.25896-j2.34395,2.69653-j2.46222,2.24269-j2.46171,1.88195-j2.40086,1.5951-j2.31152,3714
2.88534+j2.21587,4.29501+j1.12002,4.57368-j0.247461,4.21557-j1.25144,3.65557-j1.84532,3.09805-j2.14781,2.61145-j2.2714,2.20716-j2.29191,1.87712-j2.25542,1.60863-j2.18888,4784.4
2.86562+j2.23999,4.30705+j1.15464,4.60493-j0.231648,4.24587-j1.25459,3.67751-j1.85834,3.11173-j2.16395,2.61896-j2.28729,2.21054-j2.30622,1.87786-j2.2678,1.60775-j2.19942,4665.6
2.79845+j2.31637,4.34376+j1.27121,4.70916-j0.176713,4.34794-j1.26465,3.75116-j1.90223,3.15718-j2.21828,2.64355-j2.34052,2.22128-j2.35393,1.87989-j2.30893,1.60448-j2.23428,4315.2
2.09691+j2.78367,4.41219+j2.46762,5.73362+j0.57992,5.47507-j1.31783,4.5355-j2.38748,3.59873-j2.80962,2.85089-j2.89578,2.28695-j2.83134,1.86433-j2.7061,1.54422-j2.56122,2616
2.70326+j2.41136,4.38547+j1.43382,4.85237-j0.0955366,4.49098-j1.27728,3.85356-j1.96372,3.21924-j2.29423,2.67621-j2.41431,2.23477-j2.41949,1.88155-j2.36501,1.59909-j2.28152,3924
2.40606+j2.635,4.44875+j1.9366,5.28468+j0.193802,4.94695-j1.30609,4.17422-j2.15985,3.40495-j2.53468,2.76727-j2.64311,2.26693-j2.61861,1.87898-j2.53231,1.57685-j2.42031,3126
2.86583+j2.23975,4.30693+j1.15428,4.6046-j0.231814,4.24555-j1.25456,3.67729-j1.85821,3.11159-j2.16378,2.61889-j2.28713,2.21051-j2.30607,1.87785-j2.26767,1.60776-j2.19931,4666.8
2.80754+j2.30652,4.33917+j1.25553,4.69522-j0.184255,4.3342-j1.26335,3.74127-j1.89632,3.15112-j2.21098,2.64031-j2.33338,2.21989-j2.34755,1.87965-j2.30345,1.60495-j2.22964,4358.4
2.28723+j2.70075,4.4473+j2.13916,5.45632+j0.329752,5.14085-j1.3131,4.30806-j2.24335,3.47864-j2.63609,2.8005-j2.73741,2.27621-j2.69888,1.87485-j2.59848,1.56555-j2.47435,2905.2
2.73757+j2.37873,4.37175+j1.37546,4.80123-j0.1253,4.43951-j1.27293,3.81682-j1.94159,3.19713-j2.26693,2.66469-j2.38787,2.23012-j2.39607,1.8811-j2.34504,1.60113-j2.26473,4053.6
2.0682+j2.79401,4.40322+j2.51764,5.7758+j0.62173,5.52865-j1.31773,4.57161-j2.41062,3.6172-j2.83729,2.85821-j2.92068,2.28811-j2.85191,1.8623-j2.72264,1.54061-j2.57446,2577.6
2.53895+j2.54668,4.43238+j1.71167,5.09276+j0.0566098,4.73947-j1.29513,4.02937-j2.07058,3.32266-j2.42559,2.72818-j2.54022,2.25422-j2.52984,1.88151-j2.45828,1.58782-j2.35928,3427.2
2.83887+j2.27146,4.32245+j1.20131,4.64683-j0.209968,4.28672-j1.25872,3.70705-j1.8759,3.13004-j2.18571,2.62894-j2.30865,2.21495-j2.32541,1.87876-j2.28438,1.6065-j2.21349,4516.8
2.8564+j2.251,4.31248+j1.17076,4.61943-j0.224208,4.25998-j1.25604,3.68772-j1.86441,3.11807-j2.17147,2.62243-j2.29467,2.21208-j2.31286,1.87818-j2.27354,1.60733-j2.2043,4612.8
2.8795+j2.22309,4.29863+j1.13027,4.58295-j0.2428,4.22454-j1.25238,3.66207-j1.84917,3.10211-j2.15259,2.61369-j2.27611,2.20817-j2.29616,1.87734-j2.25909,1.60837-j2.19201,4748.4
2.39591+j2.64107,4.44923+j1.95384,5.29931+j0.204886,4.96315-j1.3068,4.18546-j2.16683,3.41122-j2.54317,2.77017-j2.65106,2.2678-j2.62542,1.8787-j2.53795,1.57594-j2.42493,3105.6
2.44788+j2.60901,4.44564+j1.86569,5.22435+j0.149078,4.88076-j1.30299,4.1282-j2.13137,3.37909-j2.49994,2.75521-j2.61051,2.2632-j2.59062,1.88001-j2.50907,1.58049-j2.40122,3213.6
2.3607+j2.66147,4.45001+j2.01372,5.35012+j0.244082,5.01986-j1.30909,4.22472-j2.19125,3.43302-j2.57288,2.78013-j2.67878,2.2707-j2.6491,1.87762-j2.55753,1.57271-j2.44096,3037.2
2.69489+j2.41909,4.38861+j1.44804,4.86479-j0.0881713,4.50355-j1.2783,3.86253-j1.96913,3.22461-j2.3009,2.67897-j2.42075,2.23588-j2.42519,1.88163-j2.36985,1.59858-j2.28558,3894
2.68702+j2.42624,4.39148+j1.46138,4.87643-j0.081226,4.51535-j1.27926,3.87093-j1.9742,3.22963-j2.30715,2.68156-j2.42679,2.2369-j2.43051,1.8817-j2.37439,1.59809-j2.28938,3866.4
2.86665+j2.23876,4.30643+j1.15283,4.6033-j0.232477,4.24429-j1.25443,3.67638-j1.85767,3.11102-j2.16311,2.61858-j2.28646,2.21036-j2.30548,1.87782-j2.26716,1.6078-j2.19888,4671.6
2.77947+j2.33645,4.353+j1.30381,4.73805-j0.160872,4.37653-j1.26731,3.7717-j1.91452,3.16974-j2.23349,2.65025-j2.35535,2.22412-j2.36716,1.88032-j2.32029,1.60347-j2.24387,4228.8
2.03577+j2.80503,4.39187+j2.57424,5.82356+j0.670382,5.59032-j1.31732,4.61304-j2.43726,3.6382-j2.86907,2.86638-j2.94917,2.28926-j2.87535,1.85984-j2.74143,1.5364-j2.58948,2535.6
2.6381+j2.46894,4.40771+j1.54421,4.94844-j0.037211,4.58893-j1.28493,3.92318-j2.00583,3.26066-j2.3461,2.69739-j2.46429,2.24302-j2.46352,1.88195-j2.4024,1.59492-j2.3128,3705.6
2.77401+j2.34212,4.35557+j1.31317,4.74634-j0.156284,4.38476-j1.26807,3.7776-j1.91805,3.17333-j2.23785,2.65215-j2.3596,2.22492-j2.37095,1.88044-j2.32353,1.60317-j2.24661,4204.8
2.73635+j2.37992,4.37226+j1.37753,4.80305-j0.124253,4.44134-j1.27309,3.81813-j1.94238,3.19791-j2.2679,2.66511-j2.38881,2.23029-j2.39691,1.88112-j2.34575,1.60106-j2.26533,4048.8
2.50184+j2.57306,4.43886+j1.77438,5.14645+j0.0935115,4.79662-j1.29851,4.06945-j2.09517,3.3457-j2.4557,2.73933-j2.56876,2.25802-j2.55459,1.88102-j2.47902,1.58493-j2.37643,3336
2.82312+j2.28931,4.33102+j1.22862,4.67124-j0.197089,4.31063-j1.26108,3.72429-j1.88618,3.14068-j2.19844,2.6347-j2.32112,2.21747-j2.33658,1.87923-j2.29401,1.60573-j2.22165,4435.2
2.76141+j2.35501,4.36136+j1.33475,4.76538-j0.145641,4.40371-j1.26978,3.79119-j1.9262,3.1816-j2.24792,2.65653-j2.3694,2.22676-j2.37967,1.88069-j2.331,1.60248-j2.25291,4150.8
2.75769+j2.35878,4.36302+j1.34111,4.771-j0.142482,4.4093-j1.27028,3.7952-j1.92861,3.18404-j2.25089,2.65781-j2.3723,2.22729-j2.38224,1.88076-j2.33321,1.60227-j2.25477,4135.2
2.72427+j2.39159,4.37724+j1.39811,4.82112-j0.113832,4.45947-j1.27464,3.83108-j1.95017,3.20573-j2.27752,2.66919-j2.39814,2.23195-j2.40518,1.88129-j2.35281,1.60035-j2.27127,4002
2.79458+j2.32051,4.34569+j1.27786,4.71506-j0.173497,4.35378-j1.2652,3.75535-j1.90473,3.15975-j2.22139,2.64493-j2.34355,2.22187-j2.35663,1.87998-j2.31126,1.60428-j2.23625,4297.2
2.4451+j2.61078,4.4459+j1.8704,5.22836+j0.152,4.88513-j1.3032,4.13124-j2.13324,3.38081-j2.50223,2.75601-j2.61266,2.26346-j2.59248,1.87995-j2.51061,1.58025-j2.40248,3207.6
2.87675+j2.22649,4.30033+j1.13513,4.58734-j0.240586,4.22879-j1.25282,3.66515-j1.85101,3.10403-j2.15485,2.61474-j2.27834,2.20865-j2.29817,1.87745-j2.26084,1.60825-j2.19349,4731.6
2.06637+j2.79464,4.40261+j2.52081,5.77849+j0.624422,5.53209-j1.31771,4.57392-j2.4121,3.61838-j2.83906,2.85867-j2.92227,2.28817-j2.85321,1.86216-j2.72369,1.54038-j2.57531,2575.2
2.19157+j2.74565,4.43484+j2.30358,5.59521+j0.449964,5.30463-j1.31658,4.42001-j2.31394,3.53855-j2.72133,2.82624-j2.81567,2.28225-j2.7647,1.87019-j2.6522,1.55537-j2.51787,2751.6
2.61958+j2.48431,4.41314+j1.57551,4.97553-j0.0201813,4.61686-j1.28697,3.94296-j2.01785,3.27231-j2.36087,2.70327-j2.47846,2.24523-j2.47595,1.88196-j2.41291,1.59366-j2.32157,3649.2
2.42185+j2.62536,4.4478+j1.9098,5.26189+j0.176732,4.92184-j1.30496,4.15678-j2.14905,3.39518-j2.5215,2.76274-j2.63076,2.26555-j2.60803,1.8794-j2.52353,1.57825-j2.4131,3158.4
2.56878+j2.52445,4.4261+j1.66132,5.04951+j0.027689,4.6939-j1.29225,3.99733-j2.05098,3.30411-j2.40156,2.71908-j2.51735,2.25102-j2.50994,1.88177-j2.44157,1.59005-j2.34541,3505.2
2.50435+j2.57131,4.43846+j1.77012,5.14281+j0.0909734,4.79273-j1.29829,4.06672-j2.09349,3.34413-j2.45364,2.73858-j2.56682,2.25777-j2.55292,1.88106-j2.47761,1.58513-j2.37528,3342
2.60942+j2.49257,4.41596+j1.59267,4.99035-j0.0107487,4.63221-j1.28806,3.95381-j2.02445,3.27869-j2.36898,2.70646-j2.48622,2.24642-j2.48276,1.88195-j2.41866,1.59296-j2.32636,3619.2
2.55247+j2.53672,4.42965+j1.68885,5.07317+j0.0434239,4.71878-j1.29384,4.01484-j2.06168,3.31427-j2.41469,2.72407-j2.52985,2.25278-j2.52083,1.88164-j2.45071,1.58884-j2.35301,3462
2.46642+j2.59696,4.44366+j1.83429,5.1976+j0.129718,4.85169-j1.30151,4.10794-j2.11886,3.36762-j2.48467,2.7498-j2.59613,2.26147-j2.57823,1.8804-j2.49875,1.58205-j2.39271,3254.4
2.35943+j2.66218,4.45001+j2.01588,5.35195+j0.245517,5.02193-j1.30917,4.22614-j2.19213,3.4338-j2.57395,2.78048-j2.67978,2.2708-j2.64995,1.87758-j2.55823,1.57259-j2.44154,3034.8
2.58284+j2.51362,4.4228+j1.63756,5.02907+j0.0142606,4.67251-j1.29083,3.98225-j2.04177,3.29533-j2.39026,2.71474-j2.50657,2.24945-j2.50054,1.88186-j2.43365,1.59108-j2.33884,3543.6
2.63616+j2.47056,4.40829+j1.54749,4.95127-j0.0354415,4.59184-j1.28515,3.92524-j2.00709,3.26188-j2.34764,2.69801-j2.46577,2.24326-j2.46482,1.88196-j2.4035,1.59479-j2.31372,3699.6
2.79742+j2.31747,4.34427+j1.27297,4.71072-j0.175859,4.34949-j1.2648,3.75227-j1.90289,3.15787-j2.21911,2.64392-j2.34133,2.22144-j2.35465,1.87991-j2.30955,1.60443-j2.23481,4310.4
2.83109+j2.28033,4.32673+j1.2148,4.6589-j0.203622,4.29853-j1.25989,3.71557-j1.88098,3.13531-j2.192,2.63179-j2.31481,2.2162-j2.33093,1.87899-j2.28914,1.60612-j2.21753,4476
2.57233+j2.52174,4.42528+j1.65531,5.04435+j0.0242839,4.68849-j1.29189,3.99352-j2.04865,3.30189-j2.3987,2.71799-j2.51462,2.25062-j2.50757,1.8818-j2.43957,1.59031-j2.34375,3514.8
2.69183+j2.42188,4.38974+j1.45323,4.86933-j0.0854733,4.50815-j1.27868,3.8658-j1.9711,3.22656-j2.30333,2.67999-j2.4231,2.23628-j2.42726,1.88166-j2.37162,1.59839-j2.28706,3883.2
2.87175+j2.23259,4.30337+j1.14391,4.59526-j0.236573,4.23648-j1.25362,3.67071-j1.8543,3.1075-j2.15895,2.61665-j2.28237,2.2095-j2.30179,1.87763-j2.26397,1.60803-j2.19617,4701.6
2.86084+j2.24572,4.30988+j1.163,4.61246-j0.227792,4.25319-j1.25534,3.68281-j1.86149,3.11502-j2.16785,2.62076-j2.29112,2.21134-j2.30967,1.87803-j2.27078,1.60753-j2.20195,4638
2.44231+j2.61255,4.44616+j1.87512,5.23239+j0.154943,4.88951-j1.30342,4.13429-j2.13513,3.38253-j2.50454,2.75683-j2.61483,2.26371-j2.59434,1.87989-j2.51216,1.58001-j2.40376,3201.6
2.4013+j2.63786,4.44899+j1.94468,5.29153+j0.198985,4.95453-j1.30643,4.17948-j2.16312,3.40788-j2.53865,2.76863-j2.64683,2.26734-j2.6218,1.87885-j2.53495,1.57643-j2.42248,3116.4
2.29631+j2.69612,4.44795+j2.12362,5.44317+j0.318862,5.12569-j1.31266,4.29764-j2.23681,3.47298-j2.62818,2.79801-j2.7301,2.27556-j2.6927,1.87523-j2.5934,1.56647-j2.47023,2920.8
2.04234+j2.80285,4.39427+j2.56276,5.81387+j0.660397,5.57772-j1.31743,4.60458-j2.43181,3.63394-j2.86258,2.86473-j2.94336,2.28904-j2.87057,1.86036-j2.73761,1.53728-j2.58642,2544
2.46211+j2.59979,4.44415+j1.84159,5.20382+j0.134194,4.85844-j1.30186,4.11264-j2.12176,3.37029-j2.48821,2.75106-j2.59947,2.26188-j2.58111,1.88031-j2.50115,1.58168-j2.39469,3244.8
2.38865+j2.64536,4.4495+j1.96617,5.30978+j0.212873,4.97478-j1.30729,4.19352-j2.17184,3.41571-j2.54926,2.77223-j2.65675,2.26841-j2.6303,1.87849-j2.54198,1.57529-j2.42824,3091.2
2.79819+j2.31665,4.34389+j1.27165,4.70954-j0.1765,4.34833-j1.26469,3.75144-j1.90239,3.15735-j2.21849,2.64364-j2.34072,2.22132-j2.35411,1.87989-j2.30909,1.60446-j2.23441,4314
2.33155+j2.67757,4.44963+j2.0634,5.39221+j0.277418,5.06741-j1.31081,4.25754-j2.21172,3.45108-j2.59774,2.78828-j2.70191,2.27297-j2.66878,1.8766-j2.57375,1.56994-j2.45421,2983.2
2.4019+j2.6375,4.44895+j1.94366,5.29067+j0.198334,4.95358-j1.30638,4.17882-j2.16271,3.40752-j2.53815,2.76846-j2.64636,2.26729-j2.6214,1.87887-j2.53462,1.57648-j2.42221,3117.6
2.23184+j2.72757,4.44134+j2.23421,5.53664+j0.398092,5.23475-j1.31537,4.37237-j2.28382,3.51324-j2.68501,2.81551-j2.78244,2.27986-j2.73684,1.8723-j2.62951,1.55977-j2.49954,2814
2.87436+j2.22941,4.30178+j1.13932,4.59113-j0.23867,4.23247-j1.2532,3.66781-j1.85258,3.10569-j2.15681,2.61565-j2.28026,2.20906-j2.2999,1.87754-j2.26233,1.60814-j2.19477,4717.2
1.96659+j2.82631,4.36325+j2.69549,5.92587+j0.779651,5.72634-j1.31529,4.70396-j2.49606,3.68356-j2.93897,2.8835-j3.01139,2.29117-j2.92622,1.85405-j2.782,1.52697-j2.62174,2450.4
2.87694+j2.22624,4.3002+j1.13478,4.58703-j0.240746,4.22849-j1.25279,3.66493-j1.85087,3.10389-j2.15469,2.61467-j2.27818,2.20861-j2.29802,1.87744-j2.26071,1.60825-j2.19339,4732.8
1.9806+j2.82224,4.36954+j2.67088,5.90511+j0.756894,5.69828-j1.31583,4.68525-j2.48393,3.6743-j2.92457,2.88007-j2.99862,2.29085-j2.91582,1.85529-j2.77373,1.52893-j2.61518,2467.2
1.93696+j2.83451,4.34912+j2.74758,5.96983+j0.828858,5.78658-j1.3139,4.74404-j2.52213,3.70323-j2.96984,2.8907-j3.03867,2.29175-j2.94838,1.85133-j2.7996,1.5227-j2.6357,2415.6
2.38926+j2.645,4.44947+j1.96514,5.30891+j0.212203,4.97381-j1.30725,4.19285-j2.17142,3.41533-j2.54875,2.77206-j2.65628,2.26836-j2.62988,1.87851-j2.54165,1.57535-j2.42797,3092.4
2.79406+j2.32107,4.34594+j1.27875,4.71586-j0.173066,4.35456-j1.26528,3.75592-j1.90507,3.1601-j2.2218,2.64511-j2.34395,2.22195-j2.357,1.87999-j2.31157,1.60425-j2.23651,4294.8
2.76931+j2.34697,4.35776+j1.32124,4.75346-j0.152316,4.39184-j1.26871,3.78268-j1.9211,3.17643-j2.24161,2.65379-j2.36327,2.22561-j2.37421,1.88054-j2.32633,1.60292-j2.24898,4184.4
2.75042+j2.36606,4.36623+j1.35353,4.78195-j0.136295,4.42023-j1.27125,3.80302-j1.9333,3.18878-j2.25669,2.66031-j2.37793,2.22833-j2.38725,1.88089-j2.33749,1.60187-j2.25838,4105.2
2.88572+j2.21539,4.29476+j1.11934,4.57307-j0.247769,4.21497-j1.25137,3.65514-j1.84506,3.09779-j2.14749,2.6113-j2.27108,2.2071-j2.29163,1.8771-j2.25517,1.60864-j2.18867,4786.8
1.94213+j2.83312,4.35166+j2.73849,5.96216+j0.820167,5.77599-j1.31417,4.737-j2.51755,3.69978-j2.96441,2.88945-j3.03388,2.29166-j2.9445,1.85181-j2.79652,1.52346-j2.63325,2421.6
2.435+j2.61718,4.4468+j1.88751,5.24293+j0.162687,4.90104-j1.30398,4.14232-j2.14009,3.38705-j2.51059,2.75894-j2.62051,2.26438-j2.59923,1.87972-j2.51623,1.57939-j2.4071,3186
2.15011+j2.76307,4.42622+j2.37528,5.65571+j0.505455,5.37817-j1.31742,4.46998-j2.34566,3.56479-j2.75948,2.83713-j2.85041,2.28447-j2.79369,1.86778-j2.6757,1.55062-j2.53682,2690.4
2.73635+j2.37992,4.37226+j1.37753,4.80305-j0.124253,4.44134-j1.27309,3.81813-j1.94238,3.19791-j2.2679,2.66511-j2.38881,2.23029-j2.39691,1.88112-j2.34575,1.60106-j2.26533,4048.8
2.37823+j2.65145,4.44978+j1.98389,5.32482+j0.224425,4.99153-j1.30798,4.20512-j2.17905,3.42216-j2.55804,2.77519-j2.66495,2.26928-j2.6373,1.87818-j2.54778,1.57434-j2.43298,3070.8
2.67012+j2.44133,4.3974+j1.49002,4.90138-j0.0661805,4.54073-j1.28126,3.88898-j1.98511,3.24039-j2.32059,2.68708-j2.43976,2.23906-j2.44195,1.88182-j2.3841,1.59702-j2.29751,3808.8
2.53848+j2.54702,4.43247+j1.71247,5.09344+j0.0570729,4.74019-j1.29518,4.02988-j2.07089,3.32296-j2.42598,2.72832-j2.54058,2.25427-j2.53016,1.8815-j2.45855,1.58778-j2.3595,3426
2.69319+j2.42063,4.38924+j1.45092,4.86731-j0.0866755,4.50611-j1.27851,3.86435-j1.97022,3.22569-j2.30224,2.67954-j2.42205,2.2361-j2.42633,1.88165-j2.37084,1.59847-j2.28639,3888
2.77866+j2.3373,4.35338+j1.3052,4.73928-j0.16019,4.37776-j1.26742,3.77258-j1.91504,3.17027-j2.23413,2.65053-j2.35598,2.22424-j2.36772,1.88034-j2.32077,1.60343-j2.24428,4225.2
2.76875+j2.34754,4.35801+j1.32219,4.75431-j0.151845,4.39268-j1.26879,3.78329-j1.92146,3.1768-j2.24206,2.65399-j2.36371,2.22569-j2.3746,1.88055-j2.32666,1.60289-j2.24926,4182
2.84224+j2.26758,4.32057+j1.19545,4.64159-j0.212711,4.2816-j1.25821,3.70334-j1.8737,3.12775-j2.18298,2.6277-j2.30597,2.21441-j2.323,1.87865-j2.2823,1.60666-j2.21173,4534.8
2.76027+j2.35617,4.36187+j1.3367,4.76711-j0.144673,4.40542-j1.26993,3.79242-j1.92693,3.18235-j2.24883,2.65692-j2.37029,2.22691-j2.38045,1.88071-j2.33168,1.60242-j2.25348,4146
2.88591+j2.21516,4.29464+j1.119,4.57276-j0.247922,4.21468-j1.25134,3.65492-j1.84493,3.09765-j2.14733,2.61124-j2.27093,2.20707-j2.29149,1.87709-j2.25505,1.60865-j2.18857,4788
2.57936+j2.51632,4.42363+j1.64343,5.03413+j0.0175701,4.67779-j1.29118,3.98598-j2.04405,3.2975-j2.39306,2.71582-j2.50924,2.24984-j2.50287,1.88184-j2.43561,1.59082-j2.34047,3534
2.02726+j2.80781,4.38868+j2.58914,5.83612+j0.683421,5.60672-j1.31715,4.62403-j2.44434,3.64375-j2.87752,2.86851-j2.95672,2.28954-j2.88154,1.85918-j2.74639,1.53527-j2.59343,2524.8
2.58802+j2.50959,4.42153+j1.62882,5.02154+j0.00935439,4.66464-j1.2903,3.97671-j2.0384,3.2921-j2.38612,2.71314-j2.50261,2.24887-j2.49708,1.88188-j2.43074,1.59145-j2.33641,3558
2.77512+j2.34098,4.35505+j1.31128,4.74467-j0.157208,4.38311-j1.26792,3.77642-j1.91734,3.17261-j2.23697,2.65177-j2.35875,2.22477-j2.37019,1.88042-j2.32288,1.60324-j2.24606,4209.6
2.3524+j2.66612,4.45+j2.02785,5.36209+j0.253485,5.03334-j1.3096,4.23402-j2.19704,3.43815-j2.57993,2.78246-j2.68534,2.27136-j2.6547,1.87734-j2.56214,1.57193-j2.44473,3021.6
2.56159+j2.52989,4.42769+j1.67344,5.05994+j0.034598,4.70485-j1.29296,4.00504-j2.05569,3.30858-j2.40734,2.72129-j2.52285,2.2518-j2.51473,1.88172-j2.4456,1.58952-j2.34876,3486
2.37015+j2.6561,4.44993+j1.99764,5.33649+j0.233452,5.00458-j1.3085,4.21414-j2.18466,3.42716-j2.56487,2.77747-j2.67132,2.26994-j2.64273,1.87792-j2.55227,1.57359-j2.43667,3055.2
2.79458+j2.32051,4.34569+j1.27786,4.71506-j0.173497,4.35378-j1.2652,3.75535-j1.90473,3.15975-j2.22139,2.64493-j2.34355,2.22187-j2.35663,1.87998-j2.31126,1.60428-j2.23625,4297.2
2.07816+j2.79048,4.40645+j2.50026,5.76114+j0.607077,5.50994-j1.3178,4.55901-j2.40254,3.61078-j2.82763,2.85568-j2.912,2.28772-j2.84474,1.86302-j2.71688,1.54187-j2.56987,2590.8
2.83819+j2.27223,4.32283+j1.20249,4.64788-j0.209416,4.28775-j1.25882,3.70779-j1.87634,3.1305-j2.18625,2.62919-j2.30919,2.21506-j2.32589,1.87878-j2.28479,1.60647-j2.21385,4513.2
